	species	NumGI	GIBase	RepSize	Proportion	NumChromosome	NumPlasmid	BioSampleID
1739	Nocardioides dokdonensis	4.0	109828.0	4376707.0	2.509375199207989	1	0	SAMN04606834
1740	Desulfosporosinus orientis	7.0	147126.0	5863081.0	2.509363251164362	1	0	SAMN02261424
1741	Bacillus sp. JS	2.0	103148.0	4120406.0	2.503345544104149	1	0	SAMN02603480
1742	Lactobacillus gasseri	4.0	47412.0	1894360.0	2.502797778669313	4	2	SAMN02598542,SAMN07160387,SAMN07605139,SAMD00113349
1743	Deinococcus proteolyticus	3.0	53685.0	2147060.0	2.500395890194033	1	4	SAMN00016729
1744	Sphingobium chlorophenolicum	2.5	57088.0	2224744.0	2.496152509653341	2	1	SAMN00016829
1745	Streptococcus parasanguinis	3.0	53886.0	2162630.5	2.496147713584137	2	0	SAMN00113608,SAMN02603112
1746	Desulfurobacterium thermolithotrophum	3.0	38455.0	1541968.0	2.49389092380646	1	0	SAMN00713591
1747	Sinorhizobium americanum	4.5	92399.0	3707644.0	2.4929886793445846	2	6	SAMN02370997,SAMN04160749
1748	Halomonas chromatireducens	4.0	98905.0	3973651.0	2.4890208022798177	1	0	SAMN04281796
1749	Oceanobacillus iheyensis	5.0	90309.0	3630528.0	2.4874894230260725	2	0	SAMD00061101,SAMN06546754
1750	Butyrivibrio proteoclasticus	5.0	88421.0	3554804.0	2.487366392071124	2	2	SAMN02602973
1751	Paenibacillus sp. FSL R5-0345	5.0	168427.0	6787172.0	2.4815490162913214	1	0	SAMN02996514
1752	Brachyspira murdochii	5.0	80161.0	3241804.0	2.4727281476609937	1	0	SAMN00001910
1753	Lentzea guizhouensis	12.0	246883.0	9997872.0	2.4693554788458982	1	0	SAMN05369592
1754	Campylobacter gracilis	3.0	56184.0	2281652.0	2.4624263472256067	1	0	SAMN03862076
1755	Anabaena cylindrica	9.0	157391.0	6395836.0	2.4608354560686045	1	6	SAMN02232008
1756	Saccharomonospora viridis	4.0	105776.0	4308349.0	2.455140008388364	1	0	SAMN02598440
1757	Enterobacteriaceae bacterium strain FGI 57	6.0	116717.0	4762179.0	2.4509158517560974	1	0	SAMN02744036
1758	Staphylococcus capitis	4.0	59836.0	2443604.0	2.448678263744862	3	3	SAMN02739579,SAMD00041516,SAMN07312422
1759	Serratia sp. FGI94	7.0	118952.0	4858216.0	2.4484707966875083	1	0	SAMN02604288
1760	Aeromicrobium erythreum	4.0	88850.0	3629239.0	2.448171641492886	1	0	SAMN03701813
1761	Cryobacterium arcticum	4.0	102111.0	4174501.0	2.446064811099578	1	2	SAMN05271266
1762	Thermosulfidibacter takaii	4.0	44436.0	1816670.0	2.4460138605250266	1	0	SAMD00061062
1763	Bosea vaviloviae	6.0	155608.0	6373793.0	2.4413720370272456	1	1	SAMN05730837
1764	Simkania negevensis	5.0	60888.0	2496337.0	2.439093760177412	1	1	SAMEA2272380
1765	Dokdonia sp. 4H-3-7-5	4.0	82676.0	3389993.0	2.438825094919075	1	0	SAMN00713609
1766	Granulicella mallensis	6.0	151734.0	6237577.0	2.4325791890023964	1	0	SAMN02232025
1767	Sneathia amnii	1.0	32352.0	1330224.0	2.4320715909500956	1	0	SAMN03380727
1768	Massilia sp. NR 4-1	9.0	154703.0	6361416.0	2.4318956659963757	1	0	SAMN03801557
1769	Corynebacterium ulcerans	2.0	61691.666666666664	2508780.777777778	2.4244647111903195	13	1	SAMN02603079,SAMN02603080,SAMD00012381,SAMN02471303,SAMN03025288,SAMN03025287,SAMN03099770,SAMN03104569,SAMN03418694,SAMN03316967,SAMEA4504038,SAMEA3893446,SAMEA4017706
1770	Exiguobacterium sp. AT1b	3.0	72685.0	2999895.0	2.4229181354680747	1	0	SAMN02598453
1771	Vibrio tasmaniensis	2.0	79896.0	3299303.0	2.421602380866504	2	0	SAMEA2271989
1772	Synechococcus sp. CC9902	3.0	54102.0	2234828.0	2.4208574440628094	1	0	SAMN02598312
1773	Vibrio tubiashii	3.0	52321.5	2530536.0	2.4133158176162466	2	4	SAMN02940924
1774	Hafnia paralvei	4.0	108731.0	4513714.0	2.4089031781809838	1	0	SAMN03996303
1775	Bacillus sp. ABP14	6.0	123512.0	5141367.0	2.4023182939478938	1	1	SAMN05607843
1776	Thermus scotoductus	4.0	56368.0	2346803.0	2.401905912000283	1	1	SAMN02603261
1777	Shewanella piezotolerans	7.0	129555.0	5396476.0	2.400733367479073	1	0	SAMN02603456
1778	Nautilia profundicola	2.0	40239.0	1676444.0	2.400259119899024	1	0	SAMN02603431
1779	Synechococcus sp. KORDI-52	3.0	61634.0	2572069.0	2.3962809706893555	1	0	SAMN02202185
1780	Halothiobacillus sp. LS2	3.0	69652.0	2908964.0	2.394391955349052	1	0	SAMN05189898
1781	Halomonas campaniensis	4.0	97546.0	4074048.0	2.394326232778799	1	0	SAMN02798098
1782	Sphingobium sp. EP60837	3.0	56901.5	1900193.0	2.3943217331180042	2	2	SAMN05188807
1783	Hymenobacter sedentarius	5.0	116260.0	4868852.0	2.387831874947113	1	0	SAMN04325376
1784	Exiguobacterium sp. U13-1	4.0	76344.0	3208634.0	2.3793302695165606	1	0	SAMN04958524
1785	Maribacter sp. 1_2014MBL_MicDiv	4.0	104515.0	4399611.0	2.3755509293889845	1	0	SAMN03496287
1786	Microbacterium sp. BH-3-3-3	3.0	82870.0	3508491.0	2.361984112257948	1	0	SAMN05862067
1787	Paenibacillus sp. FSL R7-0331	8.0	163339.0	6931967.0	2.3563153142535156	1	0	SAMN02996606
1788	Deferribacter desulfuricans	2.0	52625.0	2234389.0	2.355229997999453	1	1	SAMD00060965
1789	Pseudomonas cichorii	8.0	140954.0	5986012.0	2.354722977501549	1	0	SAMN02641561
1790	Sphingorhabdus sp. M41	4.0	78541.0	3339521.0	2.351864234421643	1	0	SAMN04361746
1791	Tropheryma whipplei	1.0	21806.0	927303.0	2.351550679767023	2	0	SAMN02603248,SAMEA1705925
1792	Amycolatopsis orientalis	6.0	216560.5	9219791.5	2.3465483890418475	2	1	SAMN03273949,SAMN02603859
1793	Campylobacter concisus	1.5	44719.0	1946024.0	2.345405755234485	3	3	SAMN02604054,SAMN03342362,SAMN07160232
1794	Actinomyces sp. oral taxon 414	4.0	89976.0	3836419.0	2.345312125708897	1	0	SAMN04009745
1795	Synechococcus sp. KORDI-49	2.0	60596.0	2585813.0	2.3434022491185558	1	0	SAMN02202184
1796	Desulfovibrio salexigens	5.0	100444.0	4289847.0	2.3414354870931295	1	0	SAMN00001870
1797	Anaplasma centrale	2.0	28167.0	1206806.0	2.334012260462742	1	0	SAMN02604279
1798	Hydrogenobaculum sp. SN	2.0	36171.0	1552931.0	2.3292084451917052	1	0	SAMN02232032
1799	Pseudomonas entomophila	8.0	137007.0	5888780.0	2.3265769819894784	1	0	SAMEA3138225
1800	uncultured Termite group 1 bacterium	1.0	26174.0	1125857.0	2.32480679162629	1	3	SAMD00060933
1801	Bacillus lehensis	4.0	92704.0	3993073.0	2.321620466242415	1	0	SAMN03081443
1802	Rhodococcus sp. PBTS 2	4.0	120135.0	5179353.0	2.319498207594655	1	1	SAMN04519625
1803	Cedecea neteri	6.666666666666667	112753.66666666667	4833730.0	2.3163250744552846	4	1	SAMN03003593,SAMN03031216,SAMN03066974,SAMN07312436
1804	Deinococcus maricopensis	5.0	80886.0	3498530.0	2.311999611265303	1	0	SAMN00713579
1805	Chlamydia trachomatis	1.0	24136.070175438595	1044095.649122807	2.308614320849264	85	32	SAMN02603114,SAMN02603498,SAMEA2272143,SAMEA2272641,SAMEA1705954,SAMEA1705923,SAMN00744935,SAMN02603692,SAMN02603693,SAMN02603694,SAMN02603695,SAMN02603691,SAMN02603696,SAMN00014120,SAMEA2271937,SAMN00011086,SAMN02603770,SAMEA2272430,SAMEA2272525,SAMEA2272343,SAMEA2272682,SAMEA2272666,SAMEA2272774,SAMEA2272184,SAMEA2272296,SAMEA2272048,SAMEA2272273,SAMEA2271978,SAMEA2272374,SAMEA767949,SAMEA2272637,SAMEA2272096,SAMEA2272281,SAMEA2272107,SAMN02603648,SAMN02603649,SAMN02603697,SAMN02603698,SAMN02603699,SAMN02603700,SAMN02603701,SAMN02603702,SAMN02603703,SAMN02603704,SAMN02603705,SAMN02603706,SAMN02603707,SAMN02603708,SAMN02641532,SAMN02189829,SAMN02189831,SAMN02189832,SAMN02189834,SAMN02189838,SAMN03195884,SAMN03195889,SAMN03890858,SAMN03290707,SAMN03290797,SAMN03290798,SAMN04590078,SAMN04590080,SAMN04590083,SAMN04590085,SAMN04590087,SAMN04590089,SAMN04590091,SAMN05991867,SAMN04565661,SAMN04565660,SAMN04565659,SAMN05870231,SAMN05870230,SAMN05870245,SAMN05870246,SAMN05870239,SAMN05870240,SAMN05870241,SAMN05870242,SAMN05870232,SAMN05870233,SAMN05870234,SAMN05870235,SAMN05870243,SAMN05870244
1806	Myxococcus fulvus	7.0	230815.5	10026214.0	2.3062788569565695	2	0	SAMN02603152,SAMN03609916
1807	Polaribacter reichenbachii	3.0	94810.0	4125014.0	2.298416441738137	1	0	SAMN06240835
1808	Leuconostoc sp. C2	1.0	43089.0	1877273.0	2.2952974873659824	1	0	SAMN02603135
1809	Chitinophaga pinensis	9.0	209445.0	9127347.0	2.294697462471844	1	0	SAMN00001914
1810	Pedobacter cryoconitis	4.0	136429.0	5950539.0	2.2927166765901377	1	0	SAMN04505864
1811	Kangiella koreensis	1.0	65315.0	2852073.0	2.2900886478010904	1	0	SAMN00002604
1812	Myxococcus hansupus	5.0	217154.0	9490432.0	2.2881360932779455	1	0	SAMN02469988
1813	Anaeromyxobacter sp. K	6.0	115641.0	5061632.0	2.2846583868602064	1	0	SAMN00000041
1814	Clavibacter michiganensis	4.6	73524.8	3176789.6	2.2822485322192922	7	13	SAMEA3138263,SAMEA1705948,SAMEA2271949,SAMN03397809,SAMN03896004,SAMN05441568,SAMN05441788
1815	Rufibacter tibetensis	2.0	117595.0	5165513.0	2.2765405875466773	1	2	SAMN02711851
1816	Pseudomonas yamanorum	6.0	156051.0	6856835.0	2.275845925999386	1	0	SAMN03981702
1817	Mycobacterium neoaurum	5.0	123355.0	5421267.0	2.275390605185098	2	0	SAMN02641502,SAMN09754462
1818	Rhodococcus sp. WMMA185	7.0	101056.0	4444448.0	2.2737581809934553	1	0	SAMN05560454
1819	Polynucleobacter necessarius	1.0	35474.0	1560469.0	2.2732909144622546	7	0	SAMN02598428,SAMEA4378220,SAMEA4378223,SAMEA4378222,SAMEA4378224,SAMEA4378225,SAMEA4378219
1820	Leptothrix cholodnii	5.0	111575.0	4909403.0	2.2726795905734365	1	0	SAMN02598429
1821	Aliivibrio wodanis	2.5	38499.0	2259331.5	2.2691361943644783	2	4	SAMEA2735904
1822	Shewanella sp. MR-4	6.0	106634.0	4706287.0	2.2657776714424767	1	0	SAMN02598317
1823	Herbaspirillum hiltneri	3.0	112399.0	4965474.0	2.2636106844986	1	0	SAMN03010392
1824	Cyanothece sp. PCC 8802	8.0	105499.0	4669813.0	2.2591696926622116	1	4	SAMN00000634
1825	Thermanaerovibrio acidaminovorans	1.0	41710.0	1848474.0	2.256455865757376	1	0	SAMN00002595
1826	Streptomyces rubrolavendulae	6.0	147468.0	6543262.0	2.2537382730509643	1	0	SAMN04595356
1827	Rhodococcus sp. YL-1	5.0	143351.0	6367154.0	2.2514140540655996	1	5	SAMN05786337
1828	Thermobaculum terrenum	3.0	45625.0	2026947.0	2.250922199741779	2	0	SAMN00017581
1829	Cyanobacterium aponinum	3.0	92599.0	4114099.0	2.250772283311607	1	1	SAMN02261329
1830	Paenibacillus xylanexedens	6.0	158562.0	7053622.0	2.247951477978264	1	1	SAMN06109053
1831	Pseudomonas sp. FGI182	8.0	131927.0	5891312.0	2.239348382839001	1	0	SAMN00261344
1832	Staphylococcus xylosus	4.0	63012.5	2797229.0	2.238351599311292	3	1	SAMN02639856,SAMN02850631,SAMN04383932
1833	Winogradskyella sp. PG-2	2.0	85196.0	3811479.0	2.2352477870139125	1	0	SAMD00000346
1834	Janthinobacterium sp. B9-8	5.0	105519.0	4726850.0	2.2323323143319547	1	0	SAMN03396709
1835	Serratia sp. SCBI	3.0	112158.0	5034688.0	2.227705073283588	1	1	SAMN02990345
1836	Bordetella bronchialis	5.0	131731.5	5922837.5	2.2210884508212247	2	0	SAMN05257177,SAMN05257179
1837	Listeria seeligeri	2.0	62032.0	2797636.0	2.2173006066550474	1	0	SAMEA2272547
1838	Bifidobacterium angulatum	2.5	45315.0	2043306.5	2.21500128468127	2	0	SAMN03435124,SAMD00061039
1839	Rhodococcus sp. B7740	6.0	118311.0	5341557.0	2.214915987978786	1	0	SAMN03140693
1840	Streptomyces cyaneogriseus	6.0	171499.0	7762396.0	2.2093564925056643	1	0	SAMN03329629
1841	Catenulispora acidiphila	6.0	231155.0	10467782.0	2.2082519486936203	1	0	SAMN02598445
1842	Mycoplasma capricolum	1.0	22278.0	1010023.0	2.2056923456198523	6	0	SAMN02603434,SAMN02469495,SAMN03275448,SAMEA2710682,SAMEA2710297,SAMN06186601
1843	Streptococcus oralis	1.5	43345.5	1962800.0	2.2044976259606455	4	0	SAMEA2272261,SAMN06179980,SAMD00078884,SAMN07312411
1844	Frankia alni	7.0	164377.0	7497934.0	2.192297238145868	1	0	SAMEA3138259
1845	Jeotgalibaca sp. PTS2502	3.0	50364.0	2300992.0	2.1887950935944147	1	0	SAMN06240847
1846	Campylobacter hyointestinalis	2.0	38291.5	1753331.0	2.183917164431237	2	0	SAMN03737973,SAMN03737974
1847	Actinobacillus succinogenes	2.0	50622.0	2319663.0	2.1822997564732463	1	0	SAMN02598296
1848	Cryptobacterium curtum	1.0	35291.0	1617804.0	2.181413817743064	1	0	SAMN02598434
1849	Lelliottia amnigena	5.0	100120.0	4616122.0	2.16892014552475	2	0	SAMN05000913,SAMN07312439
1850	Chloroflexus sp. Y-400-fl	5.0	114248.0	5268950.0	2.168325757503867	1	0	SAMN02598448
1851	Pseudomonas protegens	5.333333333333333	150299.66666666666	6923588.333333333	2.158021556070326	6	0	SAMN02604012,SAMN02603271,SAMD00061024,SAMN04240923,SAMN06173320,SAMN09725839
1852	Capnocytophaga haemolytica	3.0	57898.0	2688484.0	2.1535556841699632	2	0	SAMN04435862,SAMEA44541418
1853	Phaeobacter sp. P97	5.0	78462.0	3653592.0	2.147530430327196	1	5	SAMN05300637
1854	Bacillus sp. Pc3	4.0	85453.0	3982168.0	2.145891383788931	1	0	SAMN03272513
1855	Methylocystis sp. SC2	7.0	80744.0	3773444.0	2.139795899978905	1	0	SAMEA2272070
1856	Arthrobacter sp. YC-RL1	2.0	82049.0	3846272.0	2.133208467835868	1	2	SAMN04281197
1857	Advenella mimigardefordensis	4.0	101124.0	4740516.0	2.133185501325172	1	1	SAMN02641504
1858	Corynebacterium frankenforstense	4.0	55419.0	2604152.0	2.1281015854681296	1	0	SAMN02991553
1859	Methylophilus sp. TWE2	3.0	65280.0	3079044.0	2.120138588470967	1	0	SAMN03754658
1860	Pseudomonas sp. GR 6-02	7.0	137687.0	6500345.0	2.118149113623969	1	0	SAMN03701341
1861	Acetoanaerobium sticklandii	4.0	57360.0	2715461.0	2.112348510989478	1	0	SAMEA3138340
1862	Streptococcus sp. A12	2.0	39587.0	1874337.0	2.1120534887802993	1	0	SAMN04287214
1863	Psychromonas sp. CNPT3	3.0	64152.0	3052410.0	2.101683587722488	1	0	SAMN00622974
1864	Chloroflexus aurantiacus	5.0	110508.0	5258541.0	2.101495452826174	1	0	SAMN02598539
1865	Corynebacterium mustelae	3.0	71153.0	3391554.0	2.0979468408876873	1	2	SAMN03568800
1866	Shewanella loihica	4.0	96490.0	4602594.0	2.096426493407848	1	0	SAMN00623064
1867	Pseudomonas alcaligenes	6.0	92097.0	4406305.0	2.0901185914275113	1	0	SAMN04539664
1868	Nocardia nova	5.0	174184.0	8348532.0	2.0864027352353682	1	0	SAMN02641505
1869	Coprothermobacter proteolyticus	2.0	29715.0	1424912.0	2.0853919399934875	1	0	SAMN02603927
1870	Pseudomonas rhizosphaerae	5.0	97673.0	4688635.0	2.083186257834103	1	0	SAMN03077633
1871	Flavobacterium sp. PK15	3.0	79975.0	3851214.0	2.076617918401834	1	0	SAMN05804760
1872	Acinetobacter schindleri	6.0	62297.0	3001209.0	2.0757301474172576	2	7	SAMN04956557,SAMN08222738
1873	Maribacter sp. HTCC2170	4.0	80286.0	3868304.0	2.07548320917901	1	0	SAMN02603923
1874	Bradyrhizobium sp. S23321	6.0	149351.0	7231841.0	2.0651864442263044	1	0	SAMD00060998
1875	[Bacillus] selenitireducens	4.0	73934.0	3592487.0	2.0580171897629693	1	0	SAMN00000036
1876	Hymenobacter sp. PAMC 26628	8.0	108506.0	5277381.0	2.056057730150618	1	1	SAMN04451522
1877	Lactobacillus crustorum	5.0	46378.0	2261471.0	2.0507890660547936	1	2	SAMN05893358
1878	Synechococcus sp. PCC 7117	3.0	63172.0	3087720.0	2.045910898656614	1	5	SAMN04422303
1879	Dialister pneumosintes	1.0	26047.0	1274073.0	2.0443883513739007	1	0	SAMN05413926
1880	Pandoraea sputorum	5.0	117357.0	5742997.0	2.0434800853979205	2	0	SAMN03085484,SAMEA4530655
1881	Francisella sp. CA97-1460	4.0	37748.0	1855434.0	2.034456628476141	1	1	SAMN03107515
1882	Rhodococcus erythropolis	4.5	130474.5	6342111.25	2.0318201954884243	4	9	SAMD00060932,SAMN02603403,SAMN02639992,SAMN03480662
1883	Thermomonospora curvata	5.0	114337.0	5639016.0	2.027605525503031	1	0	SAMN02598435
1884	endosymbiont of unidentified scaly snail isolate Monju	6.0	52396.0	2597759.0	2.0169692415655187	1	0	SAMD00061055
1885	Nocardiopsis dassonvillei	4.0	122589.5	6176699.5	2.0127037576578246	4	0	SAMN02598425,SAMN05162553,SAMN07347491
1886	Nostoc sp. PCC 7120	10.0	128567.0	6413771.0	2.0045461554520734	1	6	SAMD00061094
1887	Thermodesulfobacterium commune	1.0	35354.0	1764045.0	2.0041438852183475	1	0	SAMN02934663
1888	Myxococcus stipitatus	9.0	207338.0	10350586.0	2.0031522852909003	1	0	SAMN02603594
1889	Arsenicicoccus sp. oral taxon 190	3.0	70520.0	3525271.0	2.000413585225079	1	0	SAMN03704031
1890	Cyanothece sp. PCC 8801	7.0	93313.0	4679413.0	1.9941176382593286	1	3	SAMN00000280
1891	Wenzhouxiangella marina	4.0	73229.0	3675202.0	1.992516329714666	1	0	SAMN03793171
1892	Microbacterium sp. CGR1	2.0	72071.0	3634864.0	1.9827701944281821	1	0	SAMN03944033
1893	Rufibacter sp. DG31D	3.0	95238.0	4820793.0	1.9755670903106606	1	0	SAMN03291399
1894	Arthrobacter sp. FB24	3.0	92643.0	4698945.0	1.9715702141650946	1	3	SAMN02598278
1895	Paenibacillus borealis	4.0	160673.0	8156808.0	1.9698024030968977	1	0	SAMN02996607
1896	Staphylococcus pasteuri	3.0	50230.0	2559946.0	1.9621507641176805	2	2	SAMN02603493,SAMN05831569
1897	Pseudomonas sp. L10.10	4.0	100940.0	5149788.0	1.9600806868166223	1	0	SAMN04076495
1898	Hymenobacter sp. PAMC 26554	5.0	102719.0	5244843.0	1.9584761641101553	1	2	SAMN04545526
1899	Thermincola potens	5.0	61701.0	3157416.0	1.9541612508456283	1	0	SAMN02598533
1900	Streptomyces ambofaciens	6.0	161089.0	8220908.0	1.9506278957405812	2	1	SAMN03921868,SAMN04160834
1901	Synechococcus sp. PCC 7003	5.0	59430.0	3057091.0	1.9440049380276871	1	2	SAMN04422302
1902	Alcanivorax borkumensis	3.0	60639.0	3120143.0	1.943468616662762	1	0	SAMEA3138202
1903	Deinococcus swuensis	3.0	68580.0	3531443.0	1.9419823567872962	1	0	SAMN03218061
1904	Mycoplasma putrefaciens	1.0	16674.0	859996.0	1.9388462271917544	3	0	SAMN02604224,SAMN02603228,SAMEA4412699
1905	Campylobacter iguaniorum	3.0	35003.0	1809624.0	1.9342692183569625	3	1	SAMN02929694,SAMN03378131,SAMN03737975
1906	Listeria welshimeri	4.0	54416.0	2814130.0	1.9336704416640311	2	0	SAMEA3138260,SAMEA4534872
1907	Mycobacterium sp. EPa45	5.0	118963.0	6177406.0	1.9257759648629214	1	0	SAMN03758429
1908	Dokdonia sp. MED134	2.0	63424.0	3302548.0	1.9204565686857542	1	0	SAMN02436136
1909	Pseudogulbenkiania sp. NH8B	4.0	83146.0	4332995.0	1.918903668247944	1	0	SAMD00060996
1910	Microbacterium testaceum	4.0	76237.0	3982034.0	1.9145240849274516	1	0	SAMD00060982
1911	Planctopirus limnophila	2.0	103736.0	5423075.0	1.9128630896677623	1	1	SAMN02598463
1912	Candidatus Babela massiliensis	1.0	21322.0	1118422.0	1.906436032195361	1	0	SAMEA3138847
1913	Corynebacterium argentoratense	1.0	38692.0	2031902.0	1.9042256959243113	1	0	SAMN02603032
1914	Maize bushy stunt phytoplasma	1.0	10955.0	576118.0	1.9015201746864359	1	0	SAMN04623572
1915	Streptomyces collinus	6.0	156844.0	8272925.0	1.895871170112143	1	2	SAMN02603029
1916	Geminocystis sp. NIES-3708	6.0	73217.0	3883409.0	1.8853795724323654	1	5	SAMD00025579
1917	Protochlamydia naegleriophila	2.0	54268.0	2885090.0	1.8809811825627623	1	1	SAMEA3539726
1918	Streptomyces clavuligerus	5.0	129394.0	6883702.0	1.8797153043522221	2	3	SAMN05392246,SAMN09930682
1919	Oblitimonas alkaliphila	3.5	44653.833333333336	2356976.1666666665	1.8794041310457013	6	0	SAMN03946311,SAMN03946314,SAMN03946326,SAMN03946922,SAMN03948284,SAMN03948285
1920	Streptomyces xiamenensis	4.0	111984.0	5961401.0	1.8784846045417847	1	0	SAMN03332981
1921	Xylella fastidiosa	3.4285714285714284	48730.28571428572	2584845.714285714	1.876681432239211	16	16	SAMN02603773,SAMN02603844,SAMN02598402,SAMN02598408,SAMN02603754,SAMN03081476,SAMN03081485,SAMN03166214,SAMN03166204,SAMN03154423,SAMN03166213,SAMN03173341,SAMN03154693,SAMN06765826,SAMN05429913,SAMN05429914
1922	Pedobacter heparinus	2.0	96940.0	5167383.0	1.8759979664754867	1	0	SAMN02598456
1923	Verrucomicrobia bacterium IMCC26134	3.0	74919.0	4001000.0	1.8725068732816796	1	0	SAMN03452270
1924	Mycobacterium sp. NRRL B-3805	4.0	101453.0	5421338.0	1.8713645967102586	1	0	SAMN03396774
1925	Burkholderia sp. RPE64	1.5	41274.0	1957120.0	1.8703176607335998	3	2	SAMD00012854
1926	Spiroplasma mirum	1.0	21133.5	1132599.5	1.8659287755670166	2	0	SAMN02641528,SAMN03081484
1927	Opitutus terrae	5.0	110888.0	5957605.0	1.861284861953755	1	0	SAMN00000285
1928	Pragia fontium	4.0	76146.0	4094629.0	1.8596556611111776	1	0	SAMN03216551
1929	Salinispira pacifica	2.0	70177.0	3782798.0	1.8551611796347571	1	0	SAMN02641517
1930	Rickettsiales bacterium Ac37b	2.0	34302.0	1851238.0	1.8529222066530613	1	2	SAMN02943453
1931	Stackebrandtia nassauensis	4.0	126562.0	6841557.0	1.8499005416457102	1	0	SAMN02598427
1932	Dokdonia donghaensis	2.0	60760.0	3293944.0	1.8445972366257593	1	0	SAMN04572126
1933	Lactobacillus sakei	3.0	34747.0	1884661.0	1.8436737429171612	16	25	SAMEA3138223,SAMN06473274,SAMN07454401,SAMD00065787,SAMD00065788,SAMN08286755,SAMN08142168,SAMN07311129,SAMN07305403,SAMN07305421,SAMN07305388,SAMEA104285099,SAMEA104285100,SAMEA104285092,SAMEA104285101,SAMEA104285093
1934	Achromobacter denitrificans	5.0	114777.0	6226215.0	1.8434474235149285	2	0	SAMN04158498,SAMN06819206
1935	Chelatococcus sp. CO-6	3.0	80995.0	4394046.0	1.8432897607353222	1	1	SAMN03995875
1936	Methylovorus sp. MP688	2.0	52645.0	2862391.0	1.8391966715937829	1	0	SAMN02603013
1937	Lawsonella clevelandensis	1.5	35049.5	1887852.5	1.8380662959094303	2	0	SAMN03943545,SAMN02943398
1938	Shewanella sediminis	7.0	101253.0	5517674.0	1.835066732829812	1	0	SAMN02598412
1939	Hoyosella subflava	6.0	86909.0	4738809.0	1.8339840242558838	1	2	SAMN02603151
1940	Candidatus Pelagibacter ubique	2.0	23990.0	1308759.0	1.833034194989299	1	0	SAMN02603690
1941	Spiroplasma atrichopogonis	1.0	21134.0	1160484.0	1.8211366981362949	1	0	SAMN03488049
1942	Curtobacterium sp. BH-2-1-1	1.0	68926.0	3795948.0	1.8157782983328539	1	0	SAMN05854879
1943	Desulfovibrio africanus	5.0	76258.0	4200534.0	1.8154358469661238	1	0	SAMN00713616
1944	Amycolatopsis methanolica	5.0	131077.0	7237391.0	1.811108450545231	1	0	SAMN02777954
1945	alpha proteobacterium HIMB59	2.0	25499.0	1410127.0	1.8082768431495886	1	0	SAMN00010387
1946	Bacillus pumilus	3.75	68115.16666666667	3755521.6666666665	1.8074538845945234	14	4	SAMN02677288,SAMN00253833,SAMN03420843,SAMN02905161,SAMN03940121,SAMD00032095,SAMN03372367,SAMN03372270,SAMN04009761,SAMN03965497,SAMN05504558,SAMN06106541,SAMN06706382,SAMEA4076707
1947	Brachyspira pilosicoli	4.333333333333333	48066.666666666664	2635825.3333333335	1.796006653659757	3	0	SAMN02603103,SAMN02602981,SAMN02603038
1948	Pseudomonas corrugata	5.0	109256.0	6124363.0	1.7839569600952785	1	0	SAMN04453325
1949	Streptococcus uberis	2.0	33034.0	1852352.0	1.7833543516567045	4	0	SAMEA3138207,SAMN07356854,SAMEA3871780,SAMEA3956095
1950	Roseateles depolymerans	6.0	100781.0	5681722.0	1.773775626473805	1	0	SAMN04363976
1951	Aerococcus urinaeequi	2.0	36205.0	2033833.5	1.7717864928570188	2	0	SAMN04158504,SAMN04419114
1952	Pseudothermotoga hypogea	3.5	38344.0	2165290.5	1.7708994598822025	2	0	SAMD00061031,SAMN02584724
1953	Synechococcus elongatus	1.0	47635.5	2696079.0	1.7668443649059802	2	1	SAMD00061073,SAMN02598254
